player_id,current_club_id,first_name,last_name,name,position,sub_position,age,market_value_in_eur,current_club_name,competition_name
581678,16,Jude,Bellingham,Jude Bellingham,Midfield,Central Midfield,19,110000000,Borussia Dortmund,bundesliga
580195,27,Jamal,Musiala,Jamal Musiala,Midfield,Attacking Midfield,19,100000000,Bayern Munich,bundesliga
369081,418,Federico,Valverde,Federico Valverde,Midfield,Central Midfield,24,100000000,Real Madrid,laliga
413112,418,Aurélien,Tchouaméni,Aurélien Tchouaméni,Midfield,Defensive Midfield,22,90000000,Real Madrid,laliga
88755,281,Kevin,De Bruyne,Kevin De Bruyne,Midfield,Attacking Midfield,31,80000000,Manchester City,premier-league
357662,379,Declan,Rice,Declan Rice,Midfield,Defensive Midfield,23,80000000,West Ham United,premier-league
161056,27,Joshua,Kimmich,Joshua Kimmich,Midfield,Defensive Midfield,27,80000000,Bayern Munich,bundesliga
241641,281,Bernardo,Silva,Bernardo Silva,Midfield,Attacking Midfield,28,80000000,Manchester City,premier-league
346483,631,Mason,Mount,Mason Mount,Midfield,Attacking Midfield,23,75000000,Chelsea FC,premier-league
240306,985,Bruno,Fernandes,Bruno Fernandes,Midfield,Attacking Midfield,28,75000000,Manchester United,premier-league
598577,15,Florian,Wirtz,Florian Wirtz,Midfield,Attacking Midfield,19,70000000,Bayer 04 Leverkusen,bundesliga
255942,46,Nicolò,Barella,Nicolò Barella,Midfield,Central Midfield,25,70000000,Inter Milan,serie-a
153084,27,Leon,Goretzka,Leon Goretzka,Midfield,Central Midfield,27,65000000,Bayern Munich,bundesliga
520624,762,Bruno,Guimarães,Bruno Guimarães,Midfield,Defensive Midfield,25,60000000,Newcastle United,premier-league
266302,398,Sergej,Milinković-Savić,Sergej Milinković-Savić,Midfield,Central Midfield,27,60000000,SS Lazio,serie-a
316264,11,Martin,Ødegaard,Martin Ødegaard,Midfield,Attacking Midfield,24,60000000,Arsenal FC,premier-league
294057,1003,James,Maddison,James Maddison,Midfield,Attacking Midfield,26,55000000,Leicester City,premier-league
648195,631,Enzo,Fernández,Enzo Fernández,Midfield,Defensive Midfield,21,55000000,Chelsea FC,premier-league
640428,418,Eduardo,Camavinga,Eduardo Camavinga,Midfield,Central Midfield,20,50000000,Real Madrid,laliga
102558,583,Marco,Verratti,Marco Verratti,Midfield,Central Midfield,30,50000000,Paris Saint-Germain,ligue-1
397033,5,Sandro,Tonali,Sandro Tonali,Midfield,Defensive Midfield,22,50000000,AC Milan,serie-a
338424,681,Mikel,Merino,Mikel Merino,Midfield,Central Midfield,26,50000000,Real Sociedad,laliga
326330,131,Frenkie,de Jong,Frenkie de Jong,Midfield,Central Midfield,25,50000000,FC Barcelona,laliga
283628,379,Tomas,Soucek,Tomas Soucek,Midfield,Defensive Midfield,27,45000000,West Ham United,premier-league
351749,281,Kalvin,Phillips,Kalvin Phillips,Midfield,Defensive Midfield,27,45000000,Manchester City,premier-league
167799,148,Pierre-Emile,Höjbjerg,Pierre-Emile Höjbjerg,Midfield,Central Midfield,27,45000000,Tottenham Hotspur,premier-league
286297,12,Lorenzo,Pellegrini,Lorenzo Pellegrini,Midfield,Attacking Midfield,26,45000000,AS Roma,serie-a
350219,583,Fabián,Ruiz,Fabián Ruiz,Midfield,Central Midfield,26,45000000,Paris Saint-Germain,ligue-1
534033,1237,Alexis,Mac Allister,Alexis Mac Allister,Midfield,Attacking Midfield,24,42000000,Brighton & Hove Albion,premier-league
274839,1003,Wilfred,Ndidi,Wilfred Ndidi,Midfield,Defensive Midfield,26,40000000,Leicester City,premier-league
225161,543,Rúben,Neves,Rúben Neves,Midfield,Defensive Midfield,25,40000000,Wolverhampton Wanderers,premier-league
255901,13,Rodrigo,de Paul,Rodrigo de Paul,Midfield,Central Midfield,28,40000000,Atlético de Madrid,laliga
181136,6195,Piotr,Zielinski,Piotr Zielinski,Midfield,Central Midfield,28,40000000,SSC Napoli,serie-a
351816,5,Ismaël,Bennacer,Ismaël Bennacer,Midfield,Defensive Midfield,25,40000000,AC Milan,serie-a
51471,631,Mateo,Kovacic,Mateo Kovacic,Midfield,Central Midfield,28,40000000,Chelsea FC,premier-league
203496,150,Nabil,Fekir,Nabil Fekir,Midfield,Attacking Midfield,29,40000000,Real Betis Balompié,laliga
354362,148,Rodrigo,Bentancur,Rodrigo Bentancur,Midfield,Central Midfield,25,40000000,Tottenham Hotspur,premier-league
293385,23826,Dani,Olmo,Dani Olmo,Midfield,Attacking Midfield,24,40000000,RB Leipzig,bundesliga
249565,1003,Youri,Tielemans,Youri Tielemans,Midfield,Central Midfield,25,40000000,Leicester City,premier-league
423440,681,Martín,Zubimendi,Martín Zubimendi,Midfield,Defensive Midfield,23,40000000,Real Sociedad,laliga
354361,6195,Frank,Anguissa,Frank Anguissa,Midfield,Central Midfield,27,38000000,SSC Napoli,serie-a
392765,11,Emile,Smith Rowe,Emile Smith Rowe,Midfield,Attacking Midfield,22,38000000,Arsenal FC,premier-league
230784,11,Thomas,Partey,Thomas Partey,Midfield,Defensive Midfield,29,38000000,Arsenal FC,premier-league
687626,1237,Moisés,Caicedo,Moisés Caicedo,Midfield,Defensive Midfield,21,38000000,Brighton & Hove Albion,premier-league
504215,16,Giovanni,Reyna,Giovanni Reyna,Midfield,Attacking Midfield,20,35000000,Borussia Dortmund,bundesliga
294808,131,Franck,Kessié,Franck Kessié,Midfield,Central Midfield,26,35000000,FC Barcelona,laliga
565822,31,Harvey,Elliott,Harvey Elliott,Midfield,Attacking Midfield,19,35000000,Liverpool FC,premier-league
372246,583,Carlos,Soler,Carlos Soler,Midfield,Central Midfield,25,35000000,Paris Saint-Germain,ligue-1
156617,46,Marcelo,Brozovic,Marcelo Brozovic,Midfield,Defensive Midfield,30,35000000,Inter Milan,serie-a
485706,29,Amadou,Onana,Amadou Onana,Midfield,Defensive Midfield,21,35000000,Everton FC,premier-league
122153,506,Paul,Pogba,Paul Pogba,Midfield,Central Midfield,29,35000000,Juventus FC,serie-a
181579,180,James,Ward-Prowse,James Ward-Prowse,Midfield,Central Midfield,28,35000000,Southampton FC,premier-league
282411,13,Marcos,Llorente,Marcos Llorente,Midfield,Central Midfield,27,35000000,Atlético de Madrid,laliga
451276,23826,Dominik,Szoboszlai,Dominik Szoboszlai,Midfield,Attacking Midfield,22,35000000,RB Leipzig,bundesliga
126414,46,Hakan,Calhanoglu,Hakan Calhanoglu,Midfield,Central Midfield,28,35000000,Inter Milan,serie-a
488362,631,Conor,Gallagher,Conor Gallagher,Midfield,Central Midfield,22,32000000,Chelsea FC,premier-league
410425,148,Yves,Bissouma,Yves Bissouma,Midfield,Central Midfield,26,32000000,Tottenham Hotspur,premier-league
315969,985,Scott,McTominay,Scott McTominay,Midfield,Defensive Midfield,26,30000000,Manchester United,premier-league
537598,11,Fábio,Vieira,Fábio Vieira,Midfield,Attacking Midfield,22,30000000,Arsenal FC,premier-league
193116,405,John,McGinn,John McGinn,Midfield,Central Midfield,28,30000000,Aston Villa,premier-league
205562,13,Thomas,Lemar,Thomas Lemar,Midfield,Attacking Midfield,27,30000000,Atlético de Madrid,laliga
435772,5,Charles,De Ketelaere,Charles De Ketelaere,Midfield,Attacking Midfield,21,30000000,AC Milan,serie-a
225083,631,N'Golo,Kanté,N'Golo Kanté,Midfield,Defensive Midfield,31,30000000,Chelsea FC,premier-league
360518,800,Teun,Koopmeiners,Teun Koopmeiners,Midfield,Defensive Midfield,24,30000000,Atalanta BC,serie-a
478573,27,Ryan,Gravenberch,Ryan Gravenberch,Midfield,Central Midfield,20,30000000,Bayern Munich,bundesliga
543387,873,Cheick,Doucouré,Cheick Doucouré,Midfield,Defensive Midfield,22,30000000,Crystal Palace,premier-league
340329,762,Joe,Willock,Joe Willock,Midfield,Central Midfield,23,30000000,Newcastle United,premier-league
309110,681,Brais,Méndez,Brais Méndez,Midfield,Attacking Midfield,25,30000000,Real Sociedad,laliga
479999,873,Eberechi,Eze,Eberechi Eze,Midfield,Attacking Midfield,24,30000000,Crystal Palace,premier-league
393323,399,Brenden,Aaronson,Brenden Aaronson,Midfield,Attacking Midfield,22,30000000,Leeds United,premier-league
265088,506,Manuel,Locatelli,Manuel Locatelli,Midfield,Defensive Midfield,24,30000000,Juventus FC,serie-a
192735,6195,Stanislav,Lobotka,Stanislav Lobotka,Midfield,Defensive Midfield,28,30000000,SSC Napoli,serie-a
356141,24,Daichi,Kamada,Daichi Kamada,Midfield,Attacking Midfield,26,30000000,Eintracht Frankfurt,bundesliga
182893,826,Seko,Fofana,Seko Fofana,Midfield,Central Midfield,27,30000000,RC Lens,ligue-1
223967,23826,Konrad,Laimer,Konrad Laimer,Midfield,Central Midfield,25,28000000,RB Leipzig,bundesliga
513245,24,Jesper,Lindström,Jesper Lindström,Midfield,Attacking Midfield,22,28000000,Eintracht Frankfurt,bundesliga
321528,46,Denzel,Dumfries,Denzel Dumfries,Midfield,Right Midfield,26,28000000,Inter Milan,serie-a
111455,11,Granit,Xhaka,Granit Xhaka,Midfield,Central Midfield,30,28000000,Arsenal FC,premier-league
257455,931,João,Palhinha,João Palhinha,Midfield,Defensive Midfield,27,28000000,Fulham FC,premier-league
503749,405,Jacob,Ramsey,Jacob Ramsey,Midfield,Central Midfield,21,28000000,Aston Villa,premier-league
187492,16,Julian,Brandt,Julian Brandt,Midfield,Attacking Midfield,26,28000000,Borussia Dortmund,bundesliga
450936,6195,Tanguy,Ndombélé,Tanguy Ndombélé,Midfield,Central Midfield,26,28000000,SSC Napoli,serie-a
342385,150,Guido,Rodríguez,Guido Rodríguez,Midfield,Defensive Midfield,28,28000000,Real Betis Balompié,laliga
202886,631,Ruben,Loftus-Cheek,Ruben Loftus-Cheek,Midfield,Central Midfield,26,25000000,Chelsea FC,premier-league
543382,162,Mohamed,Camara,Mohamed Camara,Midfield,Defensive Midfield,22,25000000,AS Monaco,ligue-1
182913,506,Adrien,Rabiot,Adrien Rabiot,Midfield,Central Midfield,27,25000000,Juventus FC,serie-a
53622,281,Ilkay,Gündogan,Ilkay Gündogan,Midfield,Central Midfield,32,25000000,Manchester City,premier-league
429014,703,Morgan,Gibbs-White,Morgan Gibbs-White,Midfield,Attacking Midfield,22,25000000,Nottingham Forest,premier-league
495629,1049,Hugo,Guillamón,Hugo Guillamón,Midfield,Defensive Midfield,22,25000000,Valencia CF,laliga
357885,379,Pablo,Fornals,Pablo Fornals,Midfield,Attacking Midfield,26,25000000,West Ham United,premier-league
205938,800,Mario,Pasalic,Mario Pasalic,Midfield,Attacking Midfield,27,25000000,Atalanta BC,serie-a
69633,985,Christian,Eriksen,Christian Eriksen,Midfield,Central Midfield,30,25000000,Manchester United,premier-league
463618,417,Khéphren,Thuram,Khéphren Thuram,Midfield,Defensive Midfield,21,25000000,OGC Nice,ligue-1
503991,1049,Yunus,Musah,Yunus Musah,Midfield,Central Midfield,20,25000000,Valencia CF,laliga
569598,162,Youssouf,Fofana,Youssouf Fofana,Midfield,Central Midfield,23,25000000,AS Monaco,ligue-1
465830,244,Mattéo,Guendouzi,Mattéo Guendouzi,Midfield,Central Midfield,23,25000000,Olympique Marseille,ligue-1
344605,1003,Boubakary,Soumaré,Boubakary Soumaré,Midfield,Defensive Midfield,23,25000000,Leicester City,premier-league
242631,29,Alex,Iwobi,Alex Iwobi,Midfield,Attacking Midfield,26,25000000,Everton FC,premier-league
624690,18,Manu,Koné,Manu Koné,Midfield,Central Midfield,21,25000000,Borussia Mönchengladbach,bundesliga
258027,583,Renato,Sanches,Renato Sanches,Midfield,Central Midfield,25,25000000,Paris Saint-Germain,ligue-1
394327,405,Boubacar,Kamara,Boubacar Kamara,Midfield,Defensive Midfield,23,25000000,Aston Villa,premier-league
395237,1041,Maxence,Caqueret,Maxence Caqueret,Midfield,Central Midfield,22,25000000,Olympique Lyon,ligue-1
287579,430,Sofyan,Amrabat,Sofyan Amrabat,Midfield,Defensive Midfield,26,25000000,ACF Fiorentina,serie-a
628451,180,Roméo,Lavia,Roméo Lavia,Midfield,Defensive Midfield,18,25000000,Southampton FC,premier-league
161011,506,Filip,Kostic,Filip Kostic,Midfield,Left Midfield,30,24000000,Juventus FC,serie-a
400489,6195,Eljif,Elmas,Eljif Elmas,Midfield,Central Midfield,23,23000000,SSC Napoli,serie-a
212723,24,Djibril,Sow,Djibril Sow,Midfield,Central Midfield,25,22000000,Eintracht Frankfurt,bundesliga
392775,148,Ryan,Sessegnon,Ryan Sessegnon,Midfield,Left Midfield,22,22000000,Tottenham Hotspur,premier-league
391065,989,Hamed Junior,Traorè,Hamed Junior Traorè,Midfield,Attacking Midfield,22,22000000,AFC Bournemouth,premier-league
387106,273,Lovro,Majer,Lovro Majer,Midfield,Central Midfield,24,22000000,Stade Rennais FC,ligue-1
394300,6574,Davide,Frattesi,Davide Frattesi,Midfield,Central Midfield,23,22000000,US Sassuolo,serie-a
263918,162,Aleksandr,Golovin,Aleksandr Golovin,Midfield,Attacking Midfield,26,22000000,AS Monaco,ligue-1
223979,23826,Xaver,Schlager,Xaver Schlager,Midfield,Central Midfield,25,22000000,RB Leipzig,bundesliga
346707,762,Sean,Longstaff,Sean Longstaff,Midfield,Central Midfield,25,22000000,Newcastle United,premier-league
433188,31,Curtis,Jones,Curtis Jones,Midfield,Central Midfield,21,22000000,Liverpool FC,premier-league
168157,405,Leander,Dendoncker,Leander Dendoncker,Midfield,Defensive Midfield,27,22000000,Aston Villa,premier-league
348795,1050,Giovani,Lo Celso,Giovani Lo Celso,Midfield,Central Midfield,26,22000000,Villarreal CF,laliga
332697,399,Weston,McKennie,Weston McKennie,Midfield,Central Midfield,24,21000000,Leeds United,premier-league
475188,1003,Kiernan,Dewsbury-Hall,Kiernan Dewsbury-Hall,Midfield,Central Midfield,24,20000000,Leicester City,premier-league
66106,150,Sergio,Canales,Sergio Canales,Midfield,Attacking Midfield,31,20000000,Real Betis Balompié,laliga
395693,1041,Houssem,Aouar,Houssem Aouar,Midfield,Central Midfield,24,20000000,Olympique Lyon,ligue-1
127189,13,Geoffrey,Kondogbia,Geoffrey Kondogbia,Midfield,Defensive Midfield,29,20000000,Atlético de Madrid,laliga
31909,418,Toni,Kroos,Toni Kroos,Midfield,Central Midfield,32,20000000,Real Madrid,laliga
324278,533,Christoph,Baumgartner,Christoph Baumgartner,Midfield,Attacking Midfield,23,20000000,TSG 1899 Hoffenheim,bundesliga
106987,985,Marcel,Sabitzer,Marcel Sabitzer,Midfield,Central Midfield,28,20000000,Manchester United,premier-league
293200,416,Nikola,Vlasic,Nikola Vlasic,Midfield,Attacking Midfield,25,20000000,Torino FC,serie-a
571020,621,Oihan,Sancet,Oihan Sancet,Midfield,Attacking Midfield,22,20000000,Athletic Bilbao,laliga
199248,12,Bryan,Cristante,Bryan Cristante,Midfield,Defensive Midfield,27,20000000,AS Roma,serie-a
559263,31,Fábio,Carvalho,Fábio Carvalho,Midfield,Attacking Midfield,20,20000000,Liverpool FC,premier-league
278332,18,Florian,Neuhaus,Florian Neuhaus,Midfield,Central Midfield,25,20000000,Borussia Mönchengladbach,bundesliga
314678,5,Brahim,Díaz,Brahim Díaz,Midfield,Attacking Midfield,23,20000000,AC Milan,serie-a
302215,31,Naby,Keïta,Naby Keïta,Midfield,Central Midfield,27,20000000,Liverpool FC,premier-league
288255,985,Donny,van de Beek,Donny van de Beek,Midfield,Central Midfield,25,20000000,Manchester United,premier-league
334526,631,Denis,Zakaria,Denis Zakaria,Midfield,Defensive Midfield,26,20000000,Chelsea FC,premier-league
470607,703,Brennan,Johnson,Brennan Johnson,Midfield,Attacking Midfield,21,20000000,Nottingham Forest,premier-league
273132,46,Robin,Gosens,Robin Gosens,Midfield,Left Midfield,28,18000000,Inter Milan,serie-a
191422,16,Mahmoud,Dahoud,Mahmoud Dahoud,Midfield,Central Midfield,26,18000000,Borussia Dortmund,bundesliga
266359,273,Benjamin,Bourigeaud,Benjamin Bourigeaud,Midfield,Right Midfield,28,18000000,Stade Rennais FC,ligue-1
392538,5,Tommaso,Pobega,Tommaso Pobega,Midfield,Central Midfield,23,18000000,AC Milan,serie-a
607223,1041,Rayan,Cherki,Rayan Cherki,Midfield,Attacking Midfield,19,18000000,Olympique Lyon,ligue-1
207877,244,Ruslan,Malinovskyi,Ruslan Malinovskyi,Midfield,Attacking Midfield,29,18000000,Olympique Marseille,ligue-1
320411,989,Philip,Billing,Philip Billing,Midfield,Central Midfield,26,18000000,AFC Bournemouth,premier-league
332705,399,Tyler,Adams,Tyler Adams,Midfield,Defensive Midfield,23,17000000,Leeds United,premier-league
244940,16,Salih,Özcan,Salih Özcan,Midfield,Defensive Midfield,24,17000000,Borussia Dortmund,bundesliga
117674,82,Maximilian,Arnold,Maximilian Arnold,Midfield,Central Midfield,28,17000000,VfL Wolfsburg,bundesliga
402008,23826,Amadou,Haidara,Amadou Haidara,Midfield,Central Midfield,24,17000000,RB Leipzig,bundesliga
270171,1148,Vitaly,Janelt,Vitaly Janelt,Midfield,Defensive Midfield,24,16000000,Brentford FC,premier-league
285323,273,Baptiste,Santamaria,Baptiste Santamaria,Midfield,Defensive Midfield,27,16000000,Stade Rennais FC,ligue-1
100131,150,William,Carvalho,William Carvalho,Midfield,Defensive Midfield,30,16000000,Real Betis Balompié,laliga
401578,15,Exequiel,Palacios,Exequiel Palacios,Midfield,Central Midfield,24,15000000,Bayer 04 Leverkusen,bundesliga
571607,506,Fabio,Miretti,Fabio Miretti,Midfield,Central Midfield,19,15000000,Juventus FC,serie-a
290862,6574,Maxime,López,Maxime López,Midfield,Defensive Midfield,25,15000000,US Sassuolo,serie-a
568177,281,Cole,Palmer,Cole Palmer,Midfield,Attacking Midfield,20,15000000,Manchester City,premier-league
342405,82,Mattias,Svanberg,Mattias Svanberg,Midfield,Central Midfield,23,15000000,VfL Wolfsburg,bundesliga
914562,273,Désiré,Doué,Désiré Doué,Midfield,Attacking Midfield,17,15000000,Stade Rennais FC,ligue-1
166237,506,Leandro,Paredes,Leandro Paredes,Midfield,Defensive Midfield,28,15000000,Juventus FC,serie-a
659459,631,Carney,Chukwuemeka,Carney Chukwuemeka,Midfield,Central Midfield,19,15000000,Chelsea FC,premier-league
399434,989,Marcus,Tavernier,Marcus Tavernier,Midfield,Left Midfield,23,15000000,AFC Bournemouth,premier-league
196792,18,Julian,Weigl,Julian Weigl,Midfield,Defensive Midfield,27,15000000,Borussia Mönchengladbach,bundesliga
406638,148,Oliver,Skipp,Oliver Skipp,Midfield,Defensive Midfield,22,15000000,Tottenham Hotspur,premier-league
423444,940,Fran,Beltrán,Fran Beltrán,Midfield,Central Midfield,23,15000000,Celta de Vigo,laliga
468198,180,Joe,Aribo,Joe Aribo,Midfield,Attacking Midfield,26,15000000,Southampton FC,premier-league
381967,11,Albert Sambi,Lokonga,Albert Sambi Lokonga,Midfield,Central Midfield,23,15000000,Arsenal FC,premier-league
226973,931,Harrison,Reed,Harrison Reed,Midfield,Central Midfield,27,15000000,Fulham FC,premier-league
61651,31,Jordan,Henderson,Jordan Henderson,Midfield,Central Midfield,32,15000000,Liverpool FC,premier-league
593482,244,Azzedine,Ounahi,Azzedine Ounahi,Midfield,Central Midfield,22,15000000,Olympique Marseille,ligue-1
262980,989,Jefferson,Lerma,Jefferson Lerma,Midfield,Defensive Midfield,28,15000000,AFC Bournemouth,premier-league
548111,1050,Álex,Baena,Álex Baena,Midfield,Attacking Midfield,21,15000000,Villarreal CF,laliga
148928,13,Saúl,Ñíguez,Saúl Ñíguez,Midfield,Central Midfield,28,15000000,Atlético de Madrid,laliga
550108,12,Nicola,Zalewski,Nicola Zalewski,Midfield,Left Midfield,20,15000000,AS Roma,serie-a
568693,148,Pape Matar,Sarr,Pape Matar Sarr,Midfield,Central Midfield,20,15000000,Tottenham Hotspur,premier-league
735570,543,João,Gomes,João Gomes,Midfield,Central Midfield,21,15000000,Wolverhampton Wanderers,premier-league
344069,39,Anton,Stach,Anton Stach,Midfield,Defensive Midfield,24,15000000,1.FSV Mainz 05,bundesliga
288225,995,Ludovic,Blas,Ludovic Blas,Midfield,Attacking Midfield,25,15000000,FC Nantes,ligue-1
290249,3709,Mauro,Arambarri,Mauro Arambarri,Midfield,Central Midfield,27,15000000,Getafe CF,laliga
332179,2919,Matteo,Pessina,Matteo Pessina,Midfield,Central Midfield,25,14000000,AC Monza,serie-a
54235,621,Iker,Muniain,Iker Muniain,Midfield,Attacking Midfield,30,14000000,Athletic Bilbao,laliga
141660,703,Jesse,Lingard,Jesse Lingard,Midfield,Attacking Midfield,30,14000000,Nottingham Forest,premier-league
319859,1148,Mathias,Jensen,Mathias Jensen,Midfield,Central Midfield,26,14000000,Brentford FC,premier-league
119296,16,Emre,Can,Emre Can,Midfield,Defensive Midfield,28,14000000,Borussia Dortmund,bundesliga
466805,1049,Nico,González,Nico González,Midfield,Central Midfield,20,14000000,Valencia CF,laliga
263727,368,Joan,Jordán,Joan Jordán,Midfield,Central Midfield,28,14000000,Sevilla FC,laliga
221025,1082,André,Gomes,André Gomes,Midfield,Central Midfield,29,14000000,LOSC Lille,ligue-1
190393,1041,Corentin,Tolisso,Corentin Tolisso,Midfield,Central Midfield,28,14000000,Olympique Lyon,ligue-1
164771,244,Jordan,Veretout,Jordan Veretout,Midfield,Defensive Midfield,29,14000000,Olympique Marseille,ligue-1
610083,621,Unai,Vencedor,Unai Vencedor,Midfield,Central Midfield,22,14000000,Athletic Bilbao,laliga
332889,244,Valentin,Rongier,Valentin Rongier,Midfield,Central Midfield,28,14000000,Olympique Marseille,ligue-1
372711,244,Amine,Harit,Amine Harit,Midfield,Attacking Midfield,25,14000000,Olympique Marseille,ligue-1
505219,29,James,Garner,James Garner,Midfield,Defensive Midfield,21,14000000,Everton FC,premier-league
148367,1148,Christian,Nörgaard,Christian Nörgaard,Midfield,Defensive Midfield,28,14000000,Brentford FC,premier-league
375382,1049,André,Almeida,André Almeida,Midfield,Central Midfield,22,14000000,Valencia CF,laliga
142021,714,Sergi,Darder,Sergi Darder,Midfield,Central Midfield,29,14000000,RCD Espanyol Barcelona,laliga
392770,1082,Angel,Gomes,Angel Gomes,Midfield,Attacking Midfield,22,13000000,LOSC Lille,ligue-1
470794,416,Ivan,Ilic,Ivan Ilic,Midfield,Central Midfield,21,13000000,Torino FC,serie-a
290587,3,Ellyes,Skhiri,Ellyes Skhiri,Midfield,Defensive Midfield,27,13000000,1.FC Köln,bundesliga
74842,24,Mario,Götze,Mario Götze,Midfield,Attacking Midfield,30,13000000,Eintracht Frankfurt,bundesliga
148252,703,Remo,Freuler,Remo Freuler,Midfield,Central Midfield,30,13000000,Nottingham Forest,premier-league
203394,931,Andreas,Pereira,Andreas Pereira,Midfield,Attacking Midfield,26,13000000,Fulham FC,premier-league
245056,931,Sasa,Lukic,Sasa Lukic,Midfield,Central Midfield,26,13000000,Fulham FC,premier-league
127187,29,Abdoulaye,Doucouré,Abdoulaye Doucouré,Midfield,Central Midfield,29,12000000,Everton FC,premier-league
467992,416,Samuele,Ricci,Samuele Ricci,Midfield,Defensive Midfield,21,12000000,Torino FC,serie-a
272261,430,Antonin,Barak,Antonin Barak,Midfield,Attacking Midfield,28,12000000,ACF Fiorentina,serie-a
125858,15,Kerem,Demirbay,Kerem Demirbay,Midfield,Central Midfield,29,12000000,Bayer 04 Leverkusen,bundesliga
557149,237,Kang-in,Lee,Kang-in Lee,Midfield,Attacking Midfield,21,12000000,RCD Mallorca,laliga
552425,331,Jon,Moncayola,Jon Moncayola,Midfield,Central Midfield,24,12000000,CA Osasuna,laliga
249126,1038,Harry,Winks,Harry Winks,Midfield,Defensive Midfield,26,12000000,UC Sampdoria,serie-a
141050,583,Danilo,Pereira,Danilo Pereira,Midfield,Defensive Midfield,31,12000000,Paris Saint-Germain,ligue-1
497291,1025,Nicolás,Domínguez,Nicolás Domínguez,Midfield,Central Midfield,24,12000000,Bologna FC 1909,serie-a
314210,29,Tom,Davies,Tom Davies,Midfield,Central Midfield,24,12000000,Everton FC,premier-league
543771,46,Kristjan,Asllani,Kristjan Asllani,Midfield,Defensive Midfield,20,12000000,Inter Milan,serie-a
336869,399,Marc,Roca,Marc Roca,Midfield,Defensive Midfield,26,12000000,Leeds United,premier-league
133179,800,Marten,de Roon,Marten de Roon,Midfield,Defensive Midfield,31,12000000,Atalanta BC,serie-a
423744,1237,Billy,Gilmour,Billy Gilmour,Midfield,Central Midfield,21,12000000,Brighton & Hove Albion,premier-league
330085,703,Gustavo,Scarpa,Gustavo Scarpa,Midfield,Attacking Midfield,28,12000000,Nottingham Forest,premier-league
525704,2919,Nicolò,Rovella,Nicolò Rovella,Midfield,Defensive Midfield,21,12000000,AC Monza,serie-a
127156,969,Téji,Savanier,Téji Savanier,Midfield,Attacking Midfield,31,12000000,Montpellier HSC,ligue-1
49499,12,Georginio,Wijnaldum,Georginio Wijnaldum,Midfield,Central Midfield,32,12000000,AS Roma,serie-a
633992,1158,Enzo,Le Fée,Enzo Le Fée,Midfield,Attacking Midfield,22,12000000,FC Lorient,ligue-1
384461,1237,Jakub,Moder,Jakub Moder,Midfield,Central Midfield,23,12000000,Brighton & Hove Albion,premier-league
289592,703,Orel,Mangala,Orel Mangala,Midfield,Central Midfield,24,12000000,Nottingham Forest,premier-league
159088,15,Robert,Andrich,Robert Andrich,Midfield,Defensive Midfield,28,11000000,Bayer 04 Leverkusen,bundesliga
481173,12,Mady,Camara,Mady Camara,Midfield,Central Midfield,25,11000000,AS Roma,serie-a
353948,44,Lucas,Tousart,Lucas Tousart,Midfield,Defensive Midfield,25,11000000,Hertha BSC,bundesliga
287188,3,Dejan,Ljubicic,Dejan Ljubicic,Midfield,Defensive Midfield,25,10000000,1.FC Köln,bundesliga
719442,826,David,Costa,David Costa,Midfield,Attacking Midfield,21,10000000,RC Lens,ligue-1
688707,826,Salis,Abdul Samed,Salis Abdul Samed,Midfield,Defensive Midfield,22,10000000,RC Lens,ligue-1
284884,940,Óscar,Rodríguez,Óscar Rodríguez,Midfield,Attacking Midfield,24,10000000,Celta de Vigo,laliga
143424,31,Alex,Oxlade-Chamberlain,Alex Oxlade-Chamberlain,Midfield,Central Midfield,29,10000000,Liverpool FC,premier-league
129588,1003,Dennis,Praet,Dennis Praet,Midfield,Central Midfield,28,10000000,Leicester City,premier-league
42460,148,Ivan,Perisic,Ivan Perisic,Midfield,Left Midfield,33,10000000,Tottenham Hotspur,premier-league
84301,1082,Benjamin,André,Benjamin André,Midfield,Defensive Midfield,32,10000000,LOSC Lille,ligue-1
135853,379,Manuel,Lanzini,Manuel Lanzini,Midfield,Attacking Midfield,29,10000000,West Ham United,premier-league
27992,418,Luka,Modric,Luka Modric,Midfield,Central Midfield,37,10000000,Real Madrid,laliga
326300,1095,Jeff,Reine-Adélaïde,Jeff Reine-Adélaïde,Midfield,Attacking Midfield,24,10000000,ESTAC Troyes,ligue-1
699704,940,Gabri,Veiga,Gabri Veiga,Midfield,Central Midfield,20,10000000,Celta de Vigo,laliga
555076,1158,Romain,Faivre,Romain Faivre,Midfield,Right Midfield,24,10000000,FC Lorient,ligue-1
249089,989,Lewis,Cook,Lewis Cook,Midfield,Central Midfield,25,10000000,AFC Bournemouth,premier-league
284854,3709,Carles,Aleñá,Carles Aleñá,Midfield,Central Midfield,24,10000000,Getafe CF,laliga
273152,3709,Nemanja,Maksimovic,Nemanja Maksimovic,Midfield,Central Midfield,27,10000000,Getafe CF,laliga
131978,417,Ross,Barkley,Ross Barkley,Midfield,Central Midfield,29,10000000,OGC Nice,ligue-1
251302,167,Niklas,Dorsch,Niklas Dorsch,Midfield,Defensive Midfield,24,10000000,FC Augsburg,bundesliga
255450,416,Aleksey,Miranchuk,Aleksey Miranchuk,Midfield,Attacking Midfield,27,10000000,Torino FC,serie-a
